"id","name","week","arm","n","mean","sd","se","ci","median","iqr","type"
"exRNA000011","hsa-miR-26a-5p",12,"PB",99,-0.0770580174203859,0.968117332765159,0.0972994529036871,0.193087597628848,-0.23477534416271,1.39640961652462,"MIR"
"exRNA000011","hsa-miR-26a-5p",12,"SP",123,-0.0155851200049822,0.780493036025577,0.0703746870653657,0.139313721963132,-0.0590690705599926,0.85478786065455,"MIR"
"exRNA000011","hsa-miR-26a-5p",24,"CG32",189,-0.0302058532518032,1.0324529205342,0.0750998993623205,0.14814676967364,0.058671391587545,1.15063679708513,"MIR"
"exRNA000011","hsa-miR-26a-5p",24,"CG48",193,0.118651125820291,1.06041982336358,0.0763306891263256,0.150554383412465,0.0141123360668907,1.2556217722975,"MIR"
"exRNA000011","hsa-miR-26a-5p",24,"PB",78,0.0391476897149314,0.992491892760475,0.112377577674739,0.223772345487923,0.0783774831080528,1.22681900713057,"MIR"
"exRNA000011","hsa-miR-26a-5p",24,"SP",126,0.00930525016194641,0.843832889161915,0.0751746086413208,0.148779880378536,-0.0556624625303632,1.01697998159037,"MIR"
"exRNA000012","hsa-miR-223-3p",0,"CG32",192,0,0,0,0,0,0,"MIR"
"exRNA000012","hsa-miR-223-3p",0,"CG48",197,0,0,0,0,0,0,"MIR"
"exRNA000012","hsa-miR-223-3p",0,"PB",99,0,0,0,0,0,0,"MIR"
"exRNA000012","hsa-miR-223-3p",0,"SP",123,0,0,0,0,0,0,"MIR"
"exRNA000012","hsa-miR-223-3p",12,"CG32",192,-0.224955245757415,1.88031129739412,0.135699779213849,0.267662656519119,-0.0907106873510495,1.74672772832396,"MIR"
"exRNA000012","hsa-miR-223-3p",12,"CG48",197,-0.0203437709484729,1.55646244472797,0.110893357603838,0.218697361739038,-0.0410980002433714,1.58134246911198,"MIR"
"exRNA000012","hsa-miR-223-3p",12,"PB",99,0.0817556182324553,1.33954551416705,0.134629389699873,0.267167642279738,0.15215214819278,1.58326660144074,"MIR"
"exRNA000012","hsa-miR-223-3p",12,"SP",123,-0.111928731626657,1.23589063486404,0.111436505722676,0.220599693187583,-0.0256634725019236,1.35958740669969,"MIR"
"exRNA000012","hsa-miR-223-3p",24,"CG32",189,-0.212714538037516,1.31568367743739,0.0957019054361061,0.18878757844361,-0.0931089677306058,1.83651879527753,"MIR"
"exRNA000012","hsa-miR-223-3p",24,"CG48",193,0.0597920007411434,1.59115919833687,0.114534145291154,0.225906746308102,0.0274470837315466,1.75269146349853,"MIR"
"exRNA000012","hsa-miR-223-3p",24,"PB",78,0.00531063284568605,2.05529118863661,0.232715901137298,0.463396561016414,0.0753319293468078,1.98040145443985,"MIR"
"exRNA000012","hsa-miR-223-3p",24,"SP",126,0.0218322874031534,1.1810760229325,0.105218614893975,0.208240697496843,-0.0070754206005823,1.5453856068693,"MIR"
"exRNA000013","hsa-miR-30d-5p",0,"CG32",192,0,0,0,0,0,0,"MIR"
"exRNA000013","hsa-miR-30d-5p",0,"CG48",197,0,0,0,0,0,0,"MIR"
"exRNA000013","hsa-miR-30d-5p",0,"PB",99,0,0,0,0,0,0,"MIR"
"exRNA000013","hsa-miR-30d-5p",0,"SP",123,0,0,0,0,0,0,"MIR"
"exRNA000013","hsa-miR-30d-5p",12,"CG32",192,0.0293026841769907,0.524473388604802,0.0378506065117222,0.0746588826340073,0.00844215297373818,0.581086159953235,"MIR"
"exRNA000013","hsa-miR-30d-5p",12,"CG48",197,0.00663856750116869,0.580215076040443,0.0413386125263922,0.0815255818096129,-0.0185340216930197,0.60289502372988,"MIR"
"exRNA000013","hsa-miR-30d-5p",12,"PB",99,-0.0653102937512536,0.584789733182716,0.0587735795823975,0.116634255866232,0.0220198455294813,0.643889935791258,"MIR"
"exRNA000013","hsa-miR-30d-5p",12,"SP",123,-0.0468564588814131,0.484235706372515,0.0436620632457832,0.0864334150958276,-0.0284689389889401,0.457477571606794,"MIR"
"exRNA000013","hsa-miR-30d-5p",24,"CG32",189,-0.0353925045368322,0.575423587398496,0.041855907078042,0.0825675863486317,-0.0235435337336192,0.663987943719578,"MIR"
"exRNA000013","hsa-miR-30d-5p",24,"CG48",193,0.035085443572783,0.600570678292279,0.0432300233672609,0.085266746409076,0.011276193983397,0.663461427591946,"MIR"
"exRNA000013","hsa-miR-30d-5p",24,"PB",78,-0.0203652807942724,0.682549977289843,0.0772835663941204,0.153891241273582,0.00423231210846087,0.818485289359376,"MIR"
"exRNA000013","hsa-miR-30d-5p",24,"SP",126,-0.0329510025811079,0.537231428766337,0.0478603796154925,0.0947216311831957,-0.0533863941666306,0.547198855943049,"MIR"
"exRNA000014","hsa-miR-320a",0,"CG32",192,0,0,0,0,0,0,"MIR"
"exRNA000014","hsa-miR-320a",0,"CG48",197,0,0,0,0,0,0,"MIR"
"exRNA000014","hsa-miR-320a",0,"PB",99,0,0,0,0,0,0,"MIR"
"exRNA000014","hsa-miR-320a",0,"SP",123,0,0,0,0,0,0,"MIR"
"exRNA000014","hsa-miR-320a",12,"CG32",192,-0.0460016241982723,0.693847876756336,0.0500741573027401,0.0987693719492789,-0.0605773315973019,0.830731682449855,"MIR"
"exRNA000014","hsa-miR-320a",12,"CG48",197,-0.074552523324581,0.744300328053456,0.0530292026788422,0.104581076554816,-0.146155818725463,0.898384936465684,"MIR"
"exRNA000014","hsa-miR-320a",12,"PB",99,-0.0114509264972848,0.677343138749609,0.0680755468349724,0.135093707141871,0.0070921421219925,0.885379502574413,"MIR"
"exRNA000014","hsa-miR-320a",12,"SP",123,-0.140986213337576,0.664146736252361,0.0598840945042234,0.118546546203842,-0.113661516525422,0.776319680578739,"MIR"
"exRNA000014","hsa-miR-320a",24,"CG32",189,-0.104329340405519,0.721002967705159,0.0524452488221697,0.103456785744148,-0.117726847379608,0.9162743787202,"MIR"
"exRNA000014","hsa-miR-320a",24,"CG48",193,-0.0458065883468507,0.776416802583936,0.0558877043645857,0.110232711996391,-0.062137696776583,0.913253374362139,"MIR"
"exRNA000014","hsa-miR-320a",24,"PB",78,0.158035400104429,0.893193493329409,0.101134247954427,0.201384015763552,-0.0133940241705615,1.0501223804669,"MIR"
