"id","name","week","arm","n","mean","sd","se","ci","median","iqr","type"
"exRNA000608","hsa-miR-148a-5p",24,"SP",126,-0.685457242211501,3.86647993744116,0.344453409969999,0.68171604824486,-1.33226762955019e-15,4.96760457160102,"MIR"
"exRNA000610","hsa-miR-5187-5p",24,"CG32",189,0.358451949578771,3.55352992779885,0.258481267911575,0.509896353888578,0,1.7248739514588,"MIR"
"exRNA000610","hsa-miR-5187-5p",24,"CG48",193,0.140913676906267,3.27165753707909,0.235499062624521,0.464497524828714,0,1.52457789658009,"MIR"
"exRNA000610","hsa-miR-5187-5p",24,"PB",78,0.318853067255895,3.59245247411189,0.406765143269282,0.809972879425744,0,3.80583984144497,"MIR"
"exRNA000610","hsa-miR-5187-5p",24,"SP",126,-0.119131391065179,3.53156005579028,0.314616375466274,0.622664853904828,0,2.83509558653242,"MIR"
"exRNA000614","hsa-miR-671-5p",24,"CG32",189,0.0929525354547077,3.33815419299756,0.24281498842612,0.478992068819204,0,0.740693992729231,"MIR"
"exRNA000614","hsa-miR-671-5p",24,"CG48",193,-0.533535101491038,3.72918898377851,0.268432896804229,0.529456103810338,-2.66453525910038e-15,4.88904601728166,"MIR"
"exRNA000614","hsa-miR-671-5p",24,"PB",78,0.285309022029015,3.33430554518306,0.377535759363175,0.751769740248214,0,3.26875989430908,"MIR"
"exRNA000614","hsa-miR-671-5p",24,"SP",126,-0.20288630214351,3.90679243213818,0.348044732435771,0.688823721121584,0,6.35191387781178,"MIR"
"exRNA000620","hsa-miR-4659b-3p",24,"CG32",189,-0.157185069957713,3.50844029431546,0.255201479681488,0.503426438008176,0,3.93605952910584,"MIR"
"exRNA000620","hsa-miR-4659b-3p",24,"CG48",193,-0.526061300771642,3.54978765772325,0.255519306784251,0.503985384164647,0,3.94213282497476,"MIR"
"exRNA000620","hsa-miR-4659b-3p",24,"PB",78,0.225313942581962,3.58245666936594,0.405633341254119,0.807719173688341,0,1.73017993444434,"MIR"
"exRNA000620","hsa-miR-4659b-3p",24,"SP",126,-0.365124840628252,3.56490038493798,0.317586568057535,0.628543233671824,0,4.10546596178418,"MIR"
"exRNA000622","hsa-miR-556-3p",24,"CG32",189,-0.363396997874254,3.10177752811015,0.225621116055203,0.44507435825553,0,0.501908452777842,"MIR"
"exRNA000622","hsa-miR-556-3p",24,"CG48",193,0.0181543647953544,3.09131020935124,0.222517377914127,0.438892495454567,0,5.32907051820075e-15,"MIR"
"exRNA000622","hsa-miR-556-3p",24,"PB",78,0.21190051952339,3.54113972648282,0.400955118699357,0.798403642463567,0,1.98246903146829,"MIR"
"exRNA000622","hsa-miR-556-3p",24,"SP",126,-0.221879404416302,3.0645090533685,0.273008165151711,0.540317041721301,0,5.32907051820075e-15,"MIR"
"exRNA000627","hsa-miR-616-5p",24,"CG32",189,0.192146733723335,3.22120723886455,0.234308349225976,0.462211339031531,0,1.03120729709624,"MIR"
"exRNA000627","hsa-miR-616-5p",24,"CG48",193,-0.139689628575286,3.29028060232692,0.236839580193782,0.46714155697887,0,1.65180125069545,"MIR"
"exRNA000627","hsa-miR-616-5p",24,"PB",78,-0.791722412640896,3.36458557492563,0.380964297590248,0.758596832062629,0,3.45131979551309,"MIR"
"exRNA000627","hsa-miR-616-5p",24,"SP",126,-0.132006243060447,3.48362987962571,0.310346415997332,0.614214074173583,0,3.62083781060465,"MIR"
"exRNA000641","hsa-miR-409-5p",24,"CG32",189,-0.104936272852305,2.69991713449373,0.196390073633742,0.3874113714113,0,5.32907051820075e-15,"MIR"
"exRNA000641","hsa-miR-409-5p",24,"CG48",193,-0.170629205090759,3.11886198513472,0.224500598131132,0.442804192052093,0,5.32907051820075e-15,"MIR"
"exRNA000641","hsa-miR-409-5p",24,"PB",78,0.339048015336711,2.86776796236303,0.32471078030393,0.646581768510193,0,0.817079326804016,"MIR"
"exRNA000641","hsa-miR-409-5p",24,"SP",126,0.0308031769094639,3.23217456565624,0.287944996165012,0.569878884098114,0,0.745090680059714,"MIR"
"exRNA000653","hsa-miR-301a-5p",24,"CG32",189,-0.223106906659451,3.15805593215581,0.229714767587434,0.453149751908772,0,0.1866918076362,"MIR"
"exRNA000653","hsa-miR-301a-5p",24,"CG48",193,0.161488022933871,3.4902118544108,0.25123094662547,0.495527037633969,0,1.01750236578867,"MIR"
"exRNA000653","hsa-miR-301a-5p",24,"PB",78,-0.403452945743221,3.35531101567616,0.37991416054625,0.756505742058008,0,2.8443027216031,"MIR"
"exRNA000653","hsa-miR-301a-5p",24,"SP",126,-0.456417997424384,2.95446333922734,0.263204513742209,0.520914398856369,0,0.667715885937683,"MIR"
"exRNA000655","hsa-miR-429",24,"CG32",189,0.282401628441187,3.44847552350451,0.250839684423205,0.494822087230354,0,2.64519526763584,"MIR"
"exRNA000655","hsa-miR-429",24,"CG48",193,0.39119812448073,3.42433547467573,0.24648906105191,0.486174159166458,0,3.00436059078314,"MIR"
"exRNA000655","hsa-miR-429",24,"PB",78,0.0903127247747682,3.52596214246331,0.399236595717448,0.794981626022264,0,3.59630448497097,"MIR"
"exRNA000655","hsa-miR-429",24,"SP",126,0.0633140504188327,2.8956307452818,0.257963289701271,0.510541365994057,0,0.668069059259431,"MIR"
"exRNA000663","hsa-miR-5010-3p",24,"CG32",189,0.193462547733625,3.60581821662318,0.262284681268673,0.51739920552183,0,2.01180726295136,"MIR"
"exRNA000663","hsa-miR-5010-3p",24,"CG48",193,-0.269255824874386,3.33871738207194,0.240326135891383,0.474018427203594,0,2.24501624218087,"MIR"
"exRNA000663","hsa-miR-5010-3p",24,"PB",78,-0.0404984388621907,3.46678067375356,0.392535613930748,0.78163826658608,0,2.84705615871075,"MIR"
"exRNA000663","hsa-miR-5010-3p",24,"SP",126,-0.188443196213336,3.49159230996249,0.311055765670816,0.615617965214386,0,3.54621863165568,"MIR"
"exRNA000673","hsa-miR-34a-5p",24,"CG32",189,0.439099151233611,3.60681072830951,0.262356875870748,0.517541621119936,0,2.11595519847127,"MIR"
"exRNA000673","hsa-miR-34a-5p",24,"CG48",193,-0.183031821638844,3.37593498498489,0.243005117569568,0.479302441265946,0,1.9071868223578,"MIR"
"exRNA000673","hsa-miR-34a-5p",24,"PB",78,-0.210483227318904,3.63063446019071,0.41108840186479,0.81858158710645,0,2.97766476299076,"MIR"
"exRNA000673","hsa-miR-34a-5p",24,"SP",126,-0.0141185354162984,3.39666716479839,0.302599161609057,0.598881296231909,0,1.9952913082417,"MIR"
"exRNA000696","hsa-miR-6819-3p",24,"CG32",189,0.251389311782099,3.2505609192723,0.236443515295723,0.466423301479359,0,0.692125544733236,"MIR"
"exRNA000696","hsa-miR-6819-3p",24,"CG48",193,-0.00432173430495571,3.17923810821073,0.228846566567057,0.45137616494648,0,0.349379628848371,"MIR"
"exRNA000696","hsa-miR-6819-3p",24,"PB",78,0.363656963626846,3.02584087913195,0.3426090136417,0.682221704313714,0,2.56353605308069,"MIR"
"exRNA000696","hsa-miR-6819-3p",24,"SP",126,-0.570093670077468,3.09188675513006,0.275447164676212,0.545144124483114,0,0.284880593717655,"MIR"
"exRNA000719","hsa-miR-7110-3p",24,"CG32",189,0.0586467429432928,2.87680030973511,0.209256431406882,0.412792355377202,0,5.32907051820075e-15,"MIR"
"exRNA000719","hsa-miR-7110-3p",24,"CG48",193,-0.0240352834863143,2.41087657334707,0.173538693060626,0.342287109300271,0,5.32907051820075e-15,"MIR"
"exRNA000719","hsa-miR-7110-3p",24,"PB",78,0.148710993129293,2.66563063345838,0.301823234777723,0.601006842881482,0,5.32907051820075e-15,"MIR"
"exRNA000719","hsa-miR-7110-3p",24,"SP",126,0.0165147406631869,2.83819359709549,0.25284638184921,0.500414370298344,0,5.32907051820075e-15,"MIR"
"exRNA000760","hsa-miR-205-5p",24,"CG32",189,0.412768542068205,3.91563219838772,0.284820332424096,0.561854443804654,2.66453525910038e-15,3.3966265196771,"MIR"
"exRNA000760","hsa-miR-205-5p",24,"CG48",193,0.865696154317424,3.6931225925523,0.2658367811565,0.524335534415708,0.0126684675172086,3.49557537954774,"MIR"
"exRNA000760","hsa-miR-205-5p",24,"PB",78,0.0261569058426737,3.74933604754462,0.424528709992524,0.845344659741174,0,3.87685053462998,"MIR"
"exRNA000760","hsa-miR-205-5p",24,"SP",126,-0.341595521957638,3.88770711619862,0.346344477355671,0.685458705300388,-2.66453525910038e-15,3.48471248619485,"MIR"
"exRNA000822","hsa-miR-122-3p",24,"CG32",189,-0.673293847124764,3.83974615575732,0.279300435050375,0.550965548189741,-2.66453525910038e-15,3.81825165336014,"MIR"
"exRNA000822","hsa-miR-122-3p",24,"CG48",193,-0.394786724222726,3.82458313745238,0.275299518238608,0.5429998038347,0,4.05314080202444,"MIR"
"exRNA000822","hsa-miR-122-3p",24,"PB",78,-0.226078072193624,3.52438623731384,0.399058159596575,0.794626314312279,0,3.46206174651189,"MIR"
"exRNA000822","hsa-miR-122-3p",24,"SP",126,-0.522414660191369,3.56020671403127,0.317168422618983,0.62771567195314,0,3.82739247209519,"MIR"
"exRNA000841","hsa-miR-148b-5p",24,"CG32",189,-0.00102426753559543,2.99961055464566,0.218189562254797,0.430414409327045,0,0.233822336939181,"MIR"
"exRNA000841","hsa-miR-148b-5p",24,"CG48",193,0.31444295048273,3.59468965932376,0.25875142358347,0.510360399998948,0,2.17726687886839,"MIR"
"exRNA000841","hsa-miR-148b-5p",24,"PB",78,0.0713619353724081,3.41054607731435,0.386168299723498,0.768959324184075,0,2.60540181571917,"MIR"
"exRNA000841","hsa-miR-148b-5p",24,"SP",126,-0.0548920628333722,2.77400921596199,0.247128382711504,0.489097740347245,0,5.32907051820075e-15,"MIR"
"exRNA000941","hsa-miR-501-5p",24,"CG32",189,0.153922769746421,3.09541173739633,0.225158072915452,0.444160930328779,0,1.24987211185856,"MIR"
"exRNA000941","hsa-miR-501-5p",24,"CG48",193,-0.0643608287779777,3.45051313377499,0.248373370185647,0.489890763890396,0,3.36390497795115,"MIR"
"exRNA000941","hsa-miR-501-5p",24,"PB",78,0.0741953127434241,3.58932047259256,0.406410513930159,0.809266722195481,0,4.39619360090884,"MIR"
"exRNA000941","hsa-miR-501-5p",24,"SP",126,-0.759946667252419,3.2915191646199,0.293231833238286,0.580342190812427,0,3.56104700445938,"MIR"
"A1BG","A1BG",24,"CG32",216,-0.0827374852671306,0.340098498953467,0.0231407717978465,0.0456118293453583,-0.047608409265802,0.380323011281101,"PRT"
"A1BG","A1BG",24,"CG48",214,-0.0748027351366632,0.381775053413725,0.0260976053802712,0.0514426572227142,-0.0347172363581159,0.410500090744256,"PRT"
"A1BG","A1BG",24,"PB",91,0.00144962217786956,0.401776055014716,0.0421175746229878,0.0836739132196809,0.0329818361241827,0.417108639709712,"PRT"
"A1BG","A1BG",24,"SP",146,-0.0991695196040284,0.346511741765015,0.0286775157954589,0.0566799503264912,-0.0738186558713299,0.398827865822796,"PRT"
"A2M","A2M",24,"CG32",216,0.139435843033173,0.264049062023576,0.0179662630282852,0.0354125666325541,0.13841957027258,0.312411008745802,"PRT"
"A2M","A2M",24,"CG48",214,0.148034733580943,0.259290748156111,0.0177247506447214,0.0349383883497517,0.135185949738627,0.318120997551881,"PRT"
"A2M","A2M",24,"PB",91,-0.0218902350533384,0.272902404040475,0.0286079452060588,0.0568346764027255,-0.00181985846447219,0.263473074717805,"PRT"
"A2M","A2M",24,"SP",146,-0.0239344701200856,0.213539106170794,0.0176726221713835,0.0349292230874294,-0.04383329772023,0.296912498941004,"PRT"
"A2ML1","A2ML1",24,"CG32",124,0.0750489860269401,1.4058438312019,0.126248502952748,0.249901170679783,0.0989514650257401,1.03943557486908,"PRT"
"A2ML1","A2ML1",24,"CG48",133,-0.106381520999431,1.24513145851361,0.107966590104526,0.213568586852259,-0.116188740232122,0.803284256572486,"PRT"
"A2ML1","A2ML1",24,"PB",41,0.228584915469599,1.6614055149206,0.259467949287626,0.524404286878458,-0.0546467562196646,1.11596050247135,"PRT"
"A2ML1","A2ML1",24,"SP",96,0.053680114792148,1.26084068893828,0.128684013951583,0.255470067832496,-0.119174410444462,1.04913501132638,"PRT"
"ABI3BP","ABI3BP",24,"CG32",211,-0.0083171554524169,1.2630343257476,0.0869508688426756,0.171408403543615,0.0241093013435041,1.37369769780686,"PRT"
"ABI3BP","ABI3BP",24,"CG48",203,-0.0238542682221789,1.14765117471811,0.0805493215130705,0.158825330509984,-0.0260160795796018,1.39455477741333,"PRT"
"ABI3BP","ABI3BP",24,"PB",90,-0.0349846308923847,1.19138391317446,0.12558289111052,0.249530529659019,-0.108005494009621,1.59938024731811,"PRT"
"ABI3BP","ABI3BP",24,"SP",135,0.040115968253422,1.09477735217169,0.0942234322836888,0.186357531386057,-0.0367134142651508,1.40687041192449,"PRT"
"ACAA2","ACAA2",24,"CG32",162,0.459950430670152,1.6778814404485,0.131826816063132,0.260332663071347,0.442728736420117,2.15634114173025,"PRT"
"ACAA2","ACAA2",24,"CG48",163,-0.0988480414511494,1.96060304759675,0.153566282530839,0.30324976229928,-0.000825690247189925,2.24288258228332,"PRT"
"ACAA2","ACAA2",24,"PB",81,0.0755407354639628,1.73031906180626,0.192257673534029,0.382604963555551,0.0129714331178228,2.05226527782185,"PRT"
"ACAA2","ACAA2",24,"SP",99,-0.12871775753946,1.93134483487447,0.19410745933544,0.385199935728509,-0.181724964366207,2.37460650214703,"PRT"
"ACACA","ACACA",24,"CG32",216,-0.0724337177528295,0.747152296366939,0.0508372746179921,0.100203273880206,-0.0335622821024124,0.512046423850096,"PRT"
"ACACA","ACACA",24,"CG48",214,-0.0120248820862092,0.811231443941177,0.0554546398638085,0.109310183381021,-0.0135460215240943,0.619820103327109,"PRT"
"ACACA","ACACA",24,"PB",91,0.0604843181352804,1.03678620925312,0.108684726208244,0.215921178521278,-0.0416947324049897,0.687788450691063,"PRT"
"ACACA","ACACA",24,"SP",146,-0.0772449818496775,0.58299776767295,0.0482492385568168,0.0953626689353772,-0.0468652143050461,0.495756306212443,"PRT"
"ACACB","ACACB",24,"CG32",216,-0.0133922691280043,0.446527724721302,0.0303823633770316,0.0598854344862774,-0.0268385516079421,0.445744571143496,"PRT"
"ACACB","ACACB",24,"CG48",214,-0.00275870503895338,0.414448297239882,0.0283311023472518,0.0558452457823227,-0.0119962583859312,0.542575843002739,"PRT"
"ACACB","ACACB",24,"PB",90,-0.0052550812523056,0.455051125818896,0.0479666003137189,0.0953086131110907,-0.0593007158101209,0.657379427439996,"PRT"
"ACACB","ACACB",24,"SP",146,-0.0761069512243543,0.540209460946136,0.0447080530957733,0.0883636590678411,-0.0223832578307164,0.474598216165721,"PRT"
"ACE","ACE",24,"CG32",216,-0.275296396152813,1.66245544127518,0.113115765312156,0.222957861075654,-0.155575899315077,1.11808721149554,"PRT"
"ACE","ACE",24,"CG48",214,-0.0729883268285806,1.45825733395367,0.099684419147123,0.19649432696639,0.0912533906970445,1.10706777750396,"PRT"
"ACE","ACE",24,"PB",91,-0.227301810070208,1.71224374377184,0.179491915336798,0.356592018461774,-0.11833937078914,1.11552899528921,"PRT"
"ACE","ACE",24,"SP",146,-0.14574037520254,1.82501830196083,0.151039589350987,0.298523640708907,-0.0502379404774169,1.13910198225368,"PRT"
"ACE2","ACE2",24,"CG32",211,-0.0668690388010257,1.26261073751487,0.0869217078261328,0.171350917708708,0.00173554177795765,1.33415370418002,"PRT"
"ACE2","ACE2",24,"CG48",208,0.0432147412083019,1.25438986875095,0.0869762882923866,0.171472916688723,0.0426654872259586,1.42018273724743,"PRT"
"ACE2","ACE2",24,"PB",87,-0.293535272401165,1.32868123108652,0.142449580265157,0.283180393273497,-0.357783693135499,1.54300520163075,"PRT"
"ACE2","ACE2",24,"SP",141,-0.070127203748774,1.04217035793563,0.087766576901407,0.173519237324497,-0.0424727981696726,1.06023284132602,"PRT"
"ACTA1","ACTA1",24,"CG32",216,-0.107993033619929,1.1145336155657,0.0758344072032008,0.149474100089466,-0.0509956707643227,0.907851903197415,"PRT"
"ACTA1","ACTA1",24,"CG48",214,0.0956192631191309,1.27178641775684,0.0869375297359687,0.171368118907103,0.02804986476281,1.01565103884448,"PRT"
"ACTA1","ACTA1",24,"PB",91,0.200389657915201,1.34490566921707,0.140984421986159,0.280090161795739,0.247306360092274,1.33654314543623,"PRT"
"ACTA1","ACTA1",24,"SP",146,-0.112906187090062,1.03321228556857,0.085509257171286,0.169005589029825,0.0271827155734101,0.905947471138426,"PRT"
"ACTA2","ACTA2",24,"CG32",216,-0.0738357452037215,1.0689369995344,0.0727319504455818,0.143358974396336,-0.0299088106733851,0.886667163353422,"PRT"
"ACTA2","ACTA2",24,"CG48",214,0.0868718498027985,1.23337597776122,0.0843118461127857,0.166192466174427,0.0387924691001036,0.945784732610268,"PRT"
"ACTA2","ACTA2",24,"PB",91,0.161889398381411,1.29776811742584,0.136043063907865,0.270273291505092,0.0870452263145687,1.24032527406418,"PRT"
"ACTA2","ACTA2",24,"SP",146,-0.110040791887976,0.958199216003083,0.0793011313618324,0.156735479407702,0.0275788339966603,0.854063813102004,"PRT"
"ACTB","ACTB",24,"CG32",216,-0.0636920479944044,1.00677644134959,0.0685024601767106,0.135022399019902,-0.0515997102223338,0.945472929625536,"PRT"
"ACTB","ACTB",24,"CG48",214,-0.0053879540058551,1.02715683630322,0.070214995814406,0.138405263967451,0.0574904968100096,1.03976122345099,"PRT"
"ACTB","ACTB",24,"PB",91,0.186513876001535,1.15199430978488,0.120761816693742,0.239914426714593,0.131050539906255,1.24884214020865,"PRT"
"ACTB","ACTB",24,"SP",146,-0.0932273809453717,0.997035111174871,0.082515212915164,0.163087981628867,0.0234933573300911,0.970104848731944,"PRT"
"ACTBL2","ACTBL2",24,"CG32",216,-0.00997143651235289,1.31678706761972,0.0895960115434459,0.1765990358595,0.0227161214356713,1.28224109392807,"PRT"
"ACTBL2","ACTBL2",24,"CG48",214,0.0803995197131022,1.33934970294894,0.0915560608300561,0.180472000603667,0.051904576480128,1.09625177505093,"PRT"
"ACTBL2","ACTBL2",24,"PB",91,0.176122014153073,1.4894335180101,0.156135057223537,0.310189543097326,0.132434140874761,1.26950762029276,"PRT"
"ACTBL2","ACTBL2",24,"SP",146,-0.136722409126752,1.25276908319504,0.103679907031121,0.20491914370455,0.0123298686375932,0.967467618563728,"PRT"
"ACTC1","ACTC1",24,"CG32",216,-0.0775534630255176,1.06932768606519,0.0727585332969655,0.143411370768048,-0.0307072384015594,0.890257198516504,"PRT"
"ACTC1","ACTC1",24,"CG48",214,0.0764272219783122,1.23664344142984,0.0845352053308788,0.166632743798618,0.0404166536308583,0.960774317507942,"PRT"
"ACTC1","ACTC1",24,"PB",91,0.169736166090834,1.29450641007858,0.13570114407247,0.269594008073149,0.0867628695027598,1.23524909609523,"PRT"
"ACTC1","ACTC1",24,"SP",146,-0.104594616220514,0.954959577890776,0.0790330170039638,0.156205562221214,0.0290835268063727,0.861403987442218,"PRT"
"ACTG1","ACTG1",24,"CG32",216,-0.0642326381869002,1.00683306939122,0.0685063132269084,0.135029993609642,-0.0515997102223338,0.945472929625536,"PRT"
"ACTG1","ACTG1",24,"CG48",214,-0.00458183109767486,1.0282390356994,0.0702889734421521,0.138551085995597,0.0574904264662077,1.03977013965303,"PRT"
"ACTG1","ACTG1",24,"PB",91,0.183820196455536,1.15234884930411,0.120798982533945,0.239988263143107,0.115982505304896,1.24887194740598,"PRT"
"ACTG1","ACTG1",24,"SP",146,-0.0931752302683095,0.997044707956069,0.0825160071504271,0.163089551402747,0.0234925155305383,0.970105523284337,"PRT"
"ACTG2","ACTG2",24,"CG32",216,-0.0654068784751984,1.0506068183726,0.0714847395917153,0.140900648065599,-0.0226350992489195,0.848758682665864,"PRT"
"ACTG2","ACTG2",24,"CG48",214,0.0757252202814575,1.20592270874037,0.0824351792774382,0.16249324828354,0.0490601042894294,0.912747895598828,"PRT"
"ACTG2","ACTG2",24,"PB",91,0.12419628067662,1.27520928651021,0.133678255869563,0.265575187581744,-0.120191463719756,1.16176337804831,"PRT"
"ACTG2","ACTG2",24,"SP",146,-0.118660549418568,0.944695655345773,0.0781835687301235,0.15452666205742,0.0362981525163519,0.84417887242623,"PRT"
"ACTN1","ACTN1",24,"CG32",204,-0.0837263294654403,2.54745808258917,0.17835774089729,0.351671319496547,0.118587920532532,3.1682050525542,"PRT"
"ACTN1","ACTN1",24,"CG48",201,0.0287616247539144,2.7533877347069,0.194208996743435,0.382959987274109,0.0583762796137108,3.44021458746166,"PRT"
"ACTN1","ACTN1",24,"PB",90,0.147359428727247,2.19128743741249,0.230981977011238,0.45895626829118,0.0303435181381824,2.96057078758718,"PRT"
"ACTN1","ACTN1",24,"SP",138,-0.375720132926046,2.36395014185224,0.201232799663979,0.397924018995709,-0.296877817064539,2.95603483457872,"PRT"
"ACTN4","ACTN4",24,"CG32",197,-0.159033921503679,2.77249196403604,0.197531873552753,0.389560750425518,0.0100665152604869,3.56013180108047,"PRT"
"ACTN4","ACTN4",24,"CG48",198,-0.494149631240533,2.87148141783067,0.204067298427774,0.402436840709234,-0.343756749602688,3.03023918343022,"PRT"
"ACTN4","ACTN4",24,"PB",77,0.823214744811415,2.55279338631182,0.290917805886446,0.579413025641958,0.424309518406659,3.43160730928822,"PRT"
"ACTN4","ACTN4",24,"SP",133,-0.0209559627943084,2.22249970266703,0.192715164944697,0.381209644598321,-0.0594120387999375,2.40856328977191,"PRT"
"ACTR1B","ACTR1B",24,"CG32",205,0.0116818888670056,1.8265009191839,0.127568357720902,0.251521541655251,-0.127214833635858,1.23938648962355,"PRT"
"ACTR1B","ACTR1B",24,"CG48",197,0.0581902857278225,1.30681865841604,0.0931069742813006,0.18362010200438,0.0415131452444442,1.48364952892407,"PRT"
"ACTR1B","ACTR1B",24,"PB",82,-0.0483554371916479,1.54347266500752,0.170448041851591,0.339138137732121,-0.0380017520710219,1.74224440052171,"PRT"
"ACTR1B","ACTR1B",24,"SP",140,-0.0424196777267828,1.56765223059331,0.132490795262058,0.26195784909215,0.0727054404381917,1.20682071898908,"PRT"
"ADAMTS13","ADAMTS13",24,"CG32",210,-0.0215077404856144,1.47282042840112,0.101634265273546,0.200359703149744,-0.0784813266496016,1.21920977144784,"PRT"
"ADAMTS13","ADAMTS13",24,"CG48",209,-0.112096666778309,1.12535573535951,0.0778424839142814,0.153461370693919,-0.0506751756426631,1.02664146606668,"PRT"
"ADAMTS13","ADAMTS13",24,"PB",90,-0.0280623081830343,1.54653217984732,0.163018805435423,0.323914894019144,0.0359432719863406,1.30407189729852,"PRT"
"ADAMTS13","ADAMTS13",24,"SP",141,-0.00815355278586928,1.21348304793514,0.102193708000023,0.202042450526996,-0.0465482233891041,1.1474674401767,"PRT"
"ADARB1","ADARB1",24,"CG32",139,-0.090946938802323,0.979904262433842,0.0831143947542602,0.164342387141082,-0.0324289948248584,1.04491768531519,"PRT"
"ADARB1","ADARB1",24,"CG48",151,0.0344846400853289,1.13096794721405,0.0920368662682906,0.181856134698534,0.00588102147340486,1.07076241528786,"PRT"
"ADARB1","ADARB1",24,"PB",67,0.0746352742438908,1.08649684624678,0.132736716000847,0.265017404255869,0.11305626010448,1.11112221204555,"PRT"
"ADARB1","ADARB1",24,"SP",97,0.00257734254210313,1.38852039586986,0.140982885915628,0.279848816735682,-0.069162246079177,1.2271247806448,"PRT"
"ADGRB3","ADGRB3",24,"CG32",144,0.0350671641715332,0.763442398335256,0.0636201998612714,0.125757552696509,0.0790877635356839,0.939854303285431,"PRT"
"ADGRB3","ADGRB3",24,"CG48",150,0.167898272670058,0.826559282094976,0.0674882827764623,0.133357736105904,0.175603610698427,1.06768278268105,"PRT"
"ADGRB3","ADGRB3",24,"PB",77,-0.0264080889999108,0.870387203932292,0.0991898275032165,0.197553662593535,-0.0350307066939699,0.989121579832432,"PRT"
"ADGRB3","ADGRB3",24,"SP",102,-0.0420359662184944,0.927896964175938,0.091875489921432,0.18225625776888,-0.101306065027664,1.06760469225181,"PRT"
"ADH1A","ADH1A",24,"CG32",126,-0.153487797998287,1.94936572455018,0.173663301494931,0.34370122691075,-0.14981508970185,1.24564781282546,"PRT"
"ADH1A","ADH1A",24,"CG48",116,0.0523428219813717,1.9830525049227,0.184121802762236,0.364709855393083,-0.0742633973887905,1.22858952595674,"PRT"
"ADH1A","ADH1A",24,"PB",54,-0.324874880514832,2.24961460636075,0.306133772416438,0.614026588055822,-0.63141409752834,2.01954735243649,"PRT"
"ADH1A","ADH1A",24,"SP",82,-0.235955726453107,2.766786717758,0.305540479565631,0.6079297134542,-0.110453434211397,1.55130181155165,"PRT"
"ADH1B","ADH1B",24,"CG32",146,-0.218826873363945,1.86469174766997,0.154322987079991,0.305013143548322,-0.137379036883392,1.3534657099551,"PRT"
"ADH1B","ADH1B",24,"CG48",141,0.000281701591308978,2.01621910362537,0.169796279140912,0.335696365259474,-0.0481988607624046,1.54544509876911,"PRT"
"ADH1B","ADH1B",24,"PB",62,-0.618017297503627,1.89805176937463,0.241052815763514,0.482014895630163,-0.712563162272811,2.18860382989192,"PRT"
"ADH1B","ADH1B",24,"SP",98,-0.212334099745775,2.60708538276215,0.263355393326206,0.522687555296353,-0.048537892953135,1.66892836965129,"PRT"
"ADH1C","ADH1C",24,"CG32",130,-0.0735017863784743,1.87619744753212,0.164553401716142,0.32557293545161,-0.142797500219277,1.30191999159335,"PRT"
"ADH1C","ADH1C",24,"CG48",127,-0.0681712590619411,1.79480702257874,0.1592633694631,0.315177526141444,-0.131996838630204,1.34486502323607,"PRT"
"ADH1C","ADH1C",24,"PB",56,-0.422628993497632,1.74880195631021,0.233693491351172,0.468332222230943,-0.601075219804505,1.95365914632836,"PRT"
"ADH1C","ADH1C",24,"SP",84,-0.158907061655675,2.73525333527788,0.29844060604265,0.593586362189932,-0.00598508474704751,1.82567805841596,"PRT"
"ADIPOQ","ADIPOQ",24,"CG32",216,0.28104631809947,2.3204650041058,0.157887645167903,0.311205883280394,0.274167421178714,2.05147219187503,"PRT"
"ADIPOQ","ADIPOQ",24,"CG48",213,0.393520224561765,2.05977053483178,0.141133151530216,0.278204069330841,0.334054368230856,1.92652236498544,"PRT"
"ADIPOQ","ADIPOQ",24,"PB",89,-0.327171885113162,1.69604376017429,0.179780279018276,0.35727552638954,-0.162868951470578,1.2580052002465,"PRT"
"ADIPOQ","ADIPOQ",24,"SP",144,-0.000437078940855129,1.72895927677569,0.144079939731307,0.284801692745069,0.00255363225257099,1.46641329154166,"PRT"
"ADSL","ADSL",24,"CG32",182,0.0888105151557569,1.2880103020031,0.0954736756212256,0.18838455539284,0.080074423729501,1.22620248559377,"PRT"
"ADSL","ADSL",24,"CG48",173,0.146561849282036,1.17266596940233,0.0891561426888682,0.175981045670184,0.0922250188311899,0.847705979146511,"PRT"
"ADSL","ADSL",24,"PB",63,0.046071551962282,1.42689107037322,0.179771377151729,0.359357862504172,-0.0526410040425311,1.29651090745371,"PRT"
"ADSL","ADSL",24,"SP",121,0.10831954490601,1.50997782303633,0.137270711185121,0.271786454802708,0.0848119131828433,0.975893165548939,"PRT"
"AFM","AFM",24,"CG32",216,-0.0770937747014748,0.460381642874534,0.0313250031107456,0.0617434331322999,-0.064824698884955,0.555078426081623,"PRT"
"AFM","AFM",24,"CG48",214,0.017568117617588,0.449023354886617,0.0306946046305892,0.060504096126452,-0.00449358497094821,0.502987419978941,"PRT"
"AFM","AFM",24,"PB",91,0.00825260282130794,0.49215772132288,0.0515921476538386,0.102496806244111,-0.0384711933506168,0.580837661268164,"PRT"
"AFM","AFM",24,"SP",146,-0.000956938350120649,0.483457988659957,0.0400112678306837,0.0790806529170213,0.0153160390622222,0.591568295477979,"PRT"
"AGT","AGT",24,"CG32",216,-0.00348431999805686,0.385541181062927,0.0262327546787264,0.0517063104081978,-0.0143999381099178,0.440145321214461,"PRT"
